user,NumPosts,Label,Predicted,bloods Score,crips Score,gds Score,hoovers Score,kings Score,stones Score,trinis Score,vls Score
33007,269,bloods,crips,0.022740639,0.893158204,0.0088218,0.035287199,0.035091159,0.00156832,0.00117624,0.00215644
33007,269,bloods,crips,0.033106134,0.818889971,0.022395326,0.104186952,0.005842259,0.004868549,0.00194742,0.008763389
33007,269,bloods,crips,0.013368984,0.88368984,0.022727273,0.058823529,0.001336898,0.006684492,0.002673797,0.010695187
33007,269,bloods,crips,0.023178117,0.900814366,0.008561286,0.024848611,0.037377323,0.001461683,0.001252871,0.002505742
33007,269,bloods,crips,0.022703603,0.902103728,0.009164757,0.024578213,0.036659029,0.00124974,0.00124974,0.002291189
33007,269,bloods,crips,0.023086522,0.901830283,0.008943428,0.024750416,0.036605657,0.00124792,0.00124792,0.002287854
33007,269,bloods,crips,0.022314911,0.903232534,0.009176225,0.024400417,0.03649635,0.001042753,0.001251303,0.002085506
33007,269,bloods,bloods,0.480686695,0.287553648,0.025751073,0.017167382,0.060085837,0.042918455,0.064377682,0.021459227
33007,269,bloods,crips,0.022608332,0.90161189,0.009420138,0.025120368,0.036424534,0.001465355,0.001256018,0.002093364
33007,269,bloods,crips,0.02293578,0.901584654,0.008965805,0.025229358,0.036488741,0.001251043,0.00145955,0.002085071
33007,269,bloods,crips,0.022740639,0.893158204,0.0088218,0.035287199,0.035091159,0.00156832,0.00117624,0.00215644
33007,269,bloods,crips,0.023351648,0.891287284,0.008830455,0.03610675,0.035321821,0.001373626,0.001373626,0.002354788
33007,269,bloods,crips,0.023546572,0.901646176,0.008543447,0.025005209,0.036257554,0.001458637,0.001458637,0.002083767
33007,269,bloods,crips,0.023178117,0.900814366,0.008561286,0.024848611,0.037377323,0.001461683,0.001252871,0.002505742
33007,269,bloods,crips,0.022703603,0.902103728,0.009164757,0.024578213,0.036659029,0.00124974,0.00124974,0.002291189
37974,1,crips,crips,0.024590164,0.836065574,0.004098361,0.049180328,0.069672131,0.008196721,0,0.008196721
42816,99,crips,crips,0.022314911,0.903232534,0.009176225,0.024400417,0.03649635,0.001042753,0.001251303,0.002085506
42816,99,crips,crips,0.023139462,0.902230561,0.009172399,0.024598708,0.036064207,0.001250782,0.001250782,0.0022931
42816,99,crips,crips,0.022608332,0.90161189,0.009420138,0.025120368,0.036424534,0.001465355,0.001256018,0.002093364
42816,99,crips,crips,0.02293578,0.901584654,0.008965805,0.025229358,0.036488741,0.001251043,0.00145955,0.002085071
42816,99,crips,crips,0.022740639,0.893158204,0.0088218,0.035287199,0.035091159,0.00156832,0.00117624,0.00215644
42816,99,crips,crips,0.023351648,0.891287284,0.008830455,0.03610675,0.035321821,0.001373626,0.001373626,0.002354788
42816,99,crips,crips,0.023546572,0.901646176,0.008543447,0.025005209,0.036257554,0.001458637,0.001458637,0.002083767
42816,99,crips,crips,0.023178117,0.900814366,0.008561286,0.024848611,0.037377323,0.001461683,0.001252871,0.002505742
42816,99,crips,crips,0.012711864,0.838983051,0.008474576,0.055084746,0.072033898,0.004237288,0,0.008474576
42816,99,crips,crips,0.023086522,0.901830283,0.008943428,0.024750416,0.036605657,0.00124792,0.00124792,0.002287854
42816,99,crips,crips,0.022314911,0.903232534,0.009176225,0.024400417,0.03649635,0.001042753,0.001251303,0.002085506
42816,99,crips,crips,0.023139462,0.902230561,0.009172399,0.024598708,0.036064207,0.001250782,0.001250782,0.0022931
42816,99,crips,crips,0.022608332,0.90161189,0.009420138,0.025120368,0.036424534,0.001465355,0.001256018,0.002093364
42816,99,crips,crips,0.02293578,0.901584654,0.008965805,0.025229358,0.036488741,0.001251043,0.00145955,0.002085071
42816,99,crips,crips,0.022740639,0.893158204,0.0088218,0.035287199,0.035091159,0.00156832,0.00117624,0.00215644
42816,99,crips,crips,0.023351648,0.891287284,0.008830455,0.03610675,0.035321821,0.001373626,0.001373626,0.002354788
42816,99,crips,crips,0.023546572,0.901646176,0.008543447,0.025005209,0.036257554,0.001458637,0.001458637,0.002083767
42816,99,crips,crips,0.023178117,0.900814366,0.008561286,0.024848611,0.037377323,0.001461683,0.001252871,0.002505742
42816,99,crips,crips,0.022703603,0.902103728,0.009164757,0.024578213,0.036659029,0.00124974,0.00124974,0.002291189
42816,99,crips,crips,0.023086522,0.901830283,0.008943428,0.024750416,0.036605657,0.00124792,0.00124792,0.002287854
42816,99,crips,crips,0.022314911,0.903232534,0.009176225,0.024400417,0.03649635,0.001042753,0.001251303,0.002085506
42816,99,crips,crips,0.023139462,0.902230561,0.009172399,0.024598708,0.036064207,0.001250782,0.001250782,0.0022931
42816,99,crips,crips,0.022608332,0.90161189,0.009420138,0.025120368,0.036424534,0.001465355,0.001256018,0.002093364
42816,99,crips,crips,0.02293578,0.901584654,0.008965805,0.025229358,0.036488741,0.001251043,0.00145955,0.002085071
42816,99,crips,crips,0.022740639,0.893158204,0.0088218,0.035287199,0.035091159,0.00156832,0.00117624,0.00215644
42816,99,crips,crips,0.023351648,0.891287284,0.008830455,0.03610675,0.035321821,0.001373626,0.001373626,0.002354788
42816,99,crips,crips,0.023546572,0.901646176,0.008543447,0.025005209,0.036257554,0.001458637,0.001458637,0.002083767
42816,99,crips,crips,0.023178117,0.900814366,0.008561286,0.024848611,0.037377323,0.001461683,0.001252871,0.002505742
42816,99,crips,crips,0.022703603,0.902103728,0.009164757,0.024578213,0.036659029,0.00124974,0.00124974,0.002291189
42816,99,crips,crips,0.023086522,0.901830283,0.008943428,0.024750416,0.036605657,0.00124792,0.00124792,0.002287854
42816,99,crips,crips,0.022314911,0.903232534,0.009176225,0.024400417,0.03649635,0.001042753,0.001251303,0.002085506
42816,99,crips,crips,0.023139462,0.902230561,0.009172399,0.024598708,0.036064207,0.001250782,0.001250782,0.0022931
42816,99,crips,crips,0.022608332,0.90161189,0.009420138,0.025120368,0.036424534,0.001465355,0.001256018,0.002093364
42816,99,crips,crips,0.02293578,0.901584654,0.008965805,0.025229358,0.036488741,0.001251043,0.00145955,0.002085071
42816,99,crips,crips,0.022740639,0.893158204,0.0088218,0.035287199,0.035091159,0.00156832,0.00117624,0.00215644
42816,99,crips,crips,0.023351648,0.891287284,0.008830455,0.03610675,0.035321821,0.001373626,0.001373626,0.002354788
42816,99,crips,crips,0.023546572,0.901646176,0.008543447,0.025005209,0.036257554,0.001458637,0.001458637,0.002083767
42816,99,crips,crips,0.023178117,0.900814366,0.008561286,0.024848611,0.037377323,0.001461683,0.001252871,0.002505742
42816,99,crips,crips,0.022703603,0.902103728,0.009164757,0.024578213,0.036659029,0.00124974,0.00124974,0.002291189
42816,99,crips,crips,0.023086522,0.901830283,0.008943428,0.024750416,0.036605657,0.00124792,0.00124792,0.002287854
42816,99,crips,crips,0.022314911,0.903232534,0.009176225,0.024400417,0.03649635,0.001042753,0.001251303,0.002085506
42816,99,crips,crips,0.023139462,0.902230561,0.009172399,0.024598708,0.036064207,0.001250782,0.001250782,0.0022931
42816,99,crips,crips,0.090289608,0.63713799,0.025553663,0.224872232,0.011925043,0.00681431,0,0.003407155
42816,99,crips,crips,0.092465753,0.631849315,0.025684932,0.231164384,0.008561644,0.006849315,0,0.003424658
42816,99,crips,crips,0.022740639,0.893158204,0.0088218,0.035287199,0.035091159,0.00156832,0.00117624,0.00215644
42816,99,crips,crips,0.023351648,0.891287284,0.008830455,0.03610675,0.035321821,0.001373626,0.001373626,0.002354788
42816,99,crips,crips,0.023546572,0.901646176,0.008543447,0.025005209,0.036257554,0.001458637,0.001458637,0.002083767
42816,99,crips,crips,0.023178117,0.900814366,0.008561286,0.024848611,0.037377323,0.001461683,0.001252871,0.002505742
42816,99,crips,crips,0.022703603,0.902103728,0.009164757,0.024578213,0.036659029,0.00124974,0.00124974,0.002291189
42816,99,crips,crips,0.023086522,0.901830283,0.008943428,0.024750416,0.036605657,0.00124792,0.00124792,0.002287854
42816,99,crips,crips,0.022314911,0.903232534,0.009176225,0.024400417,0.03649635,0.001042753,0.001251303,0.002085506
42816,99,crips,crips,0.090121317,0.63084922,0.027729636,0.233968804,0.008665511,0.005199307,0,0.003466205
42816,99,crips,crips,0.022608332,0.90161189,0.009420138,0.025120368,0.036424534,0.001465355,0.001256018,0.002093364
42816,99,crips,crips,0.02293578,0.901584654,0.008965805,0.025229358,0.036488741,0.001251043,0.00145955,0.002085071
33183,4,vls,bloods,0.662087912,0.035714286,0.038461538,0.063186813,0.046703297,0.074175824,0.024725275,0.054945055
27975,1,crips,crips,0.023351648,0.891287284,0.008830455,0.03610675,0.035321821,0.001373626,0.001373626,0.002354788
33054,94,gds,crips,0.023546572,0.901646176,0.008543447,0.025005209,0.036257554,0.001458637,0.001458637,0.002083767
33054,94,gds,crips,0.023178117,0.900814366,0.008561286,0.024848611,0.037377323,0.001461683,0.001252871,0.002505742
33054,94,gds,crips,0.022703603,0.902103728,0.009164757,0.024578213,0.036659029,0.00124974,0.00124974,0.002291189
33054,94,gds,crips,0.023086522,0.901830283,0.008943428,0.024750416,0.036605657,0.00124792,0.00124792,0.002287854
33054,94,gds,crips,0.022314911,0.903232534,0.009176225,0.024400417,0.03649635,0.001042753,0.001251303,0.002085506
33054,94,gds,crips,0.023139462,0.902230561,0.009172399,0.024598708,0.036064207,0.001250782,0.001250782,0.0022931
33054,94,gds,crips,0.022608332,0.90161189,0.009420138,0.025120368,0.036424534,0.001465355,0.001256018,0.002093364
33054,94,gds,crips,0.02293578,0.901584654,0.008965805,0.025229358,0.036488741,0.001251043,0.00145955,0.002085071
33054,94,gds,crips,0.022740639,0.893158204,0.0088218,0.035287199,0.035091159,0.00156832,0.00117624,0.00215644
33054,94,gds,crips,0.023351648,0.891287284,0.008830455,0.03610675,0.035321821,0.001373626,0.001373626,0.002354788
33054,94,gds,crips,0.023546572,0.901646176,0.008543447,0.025005209,0.036257554,0.001458637,0.001458637,0.002083767
33054,94,gds,crips,0.023178117,0.900814366,0.008561286,0.024848611,0.037377323,0.001461683,0.001252871,0.002505742
33054,94,gds,crips,0.022703603,0.902103728,0.009164757,0.024578213,0.036659029,0.00124974,0.00124974,0.002291189
33054,94,gds,crips,0.023086522,0.901830283,0.008943428,0.024750416,0.036605657,0.00124792,0.00124792,0.002287854
33054,94,gds,crips,0.022314911,0.903232534,0.009176225,0.024400417,0.03649635,0.001042753,0.001251303,0.002085506
33054,94,gds,crips,0.023139462,0.902230561,0.009172399,0.024598708,0.036064207,0.001250782,0.001250782,0.0022931
33054,94,gds,crips,0.022608332,0.90161189,0.009420138,0.025120368,0.036424534,0.001465355,0.001256018,0.002093364
33054,94,gds,crips,0.02293578,0.901584654,0.008965805,0.025229358,0.036488741,0.001251043,0.00145955,0.002085071
33054,94,gds,crips,0.022740639,0.893158204,0.0088218,0.035287199,0.035091159,0.00156832,0.00117624,0.00215644
33054,94,gds,crips,0.023351648,0.891287284,0.008830455,0.03610675,0.035321821,0.001373626,0.001373626,0.002354788
33054,94,gds,crips,0.023546572,0.901646176,0.008543447,0.025005209,0.036257554,0.001458637,0.001458637,0.002083767
33054,94,gds,crips,0.023178117,0.900814366,0.008561286,0.024848611,0.037377323,0.001461683,0.001252871,0.002505742
34952,4,bloods,bloods,0.863768116,0.020289855,0.017391304,0.014492754,0.037681159,0.026086957,0.002898551,0.017391304
34952,4,bloods,bloods,0.661111111,0.033333333,0.036111111,0.058333333,0.047222222,0.086111111,0.025,0.052777778
34952,4,bloods,bloods,0.869942197,0.014450867,0.01734104,0.014450867,0.034682081,0.028901734,0.002890173,0.01734104
34955,116,hoovers,crips,0.023139462,0.902230561,0.009172399,0.024598708,0.036064207,0.001250782,0.001250782,0.0022931
34955,116,hoovers,crips,0.022608332,0.90161189,0.009420138,0.025120368,0.036424534,0.001465355,0.001256018,0.002093364
34955,116,hoovers,crips,0.02293578,0.901584654,0.008965805,0.025229358,0.036488741,0.001251043,0.00145955,0.002085071
34955,116,hoovers,crips,0.022740639,0.893158204,0.0088218,0.035287199,0.035091159,0.00156832,0.00117624,0.00215644
34955,116,hoovers,crips,0.033106134,0.818889971,0.022395326,0.104186952,0.005842259,0.004868549,0.00194742,0.008763389
34955,116,hoovers,crips,0.013368984,0.88368984,0.022727273,0.058823529,0.001336898,0.006684492,0.002673797,0.010695187
34955,116,hoovers,crips,0.016194332,0.881241565,0.020242915,0.05802969,0.001349528,0.006747638,0.002699055,0.013495277
34955,116,hoovers,crips,0.022703603,0.902103728,0.009164757,0.024578213,0.036659029,0.00124974,0.00124974,0.002291189
34955,116,hoovers,crips,0.023086522,0.901830283,0.008943428,0.024750416,0.036605657,0.00124792,0.00124792,0.002287854
34955,116,hoovers,crips,0.022314911,0.903232534,0.009176225,0.024400417,0.03649635,0.001042753,0.001251303,0.002085506
34955,116,hoovers,crips,0.242424242,0.510822511,0.025974026,0.103896104,0.051948052,0,0.004329004,0.060606061
34955,116,hoovers,crips,0.022608332,0.90161189,0.009420138,0.025120368,0.036424534,0.001465355,0.001256018,0.002093364
34955,116,hoovers,crips,0.02293578,0.901584654,0.008965805,0.025229358,0.036488741,0.001251043,0.00145955,0.002085071
34955,116,hoovers,crips,0.022740639,0.893158204,0.0088218,0.035287199,0.035091159,0.00156832,0.00117624,0.00215644
34955,116,hoovers,crips,0.033106134,0.818889971,0.022395326,0.104186952,0.005842259,0.004868549,0.00194742,0.008763389
34955,116,hoovers,crips,0.089316988,0.626970228,0.026269702,0.234676007,0.012259194,0.007005254,0,0.003502627
34955,116,hoovers,crips,0.023178117,0.900814366,0.008561286,0.024848611,0.037377323,0.001461683,0.001252871,0.002505742
34955,116,hoovers,crips,0.022703603,0.902103728,0.009164757,0.024578213,0.036659029,0.00124974,0.00124974,0.002291189
34955,116,hoovers,crips,0.023086522,0.901830283,0.008943428,0.024750416,0.036605657,0.00124792,0.00124792,0.002287854
34955,116,hoovers,crips,0.022314911,0.903232534,0.009176225,0.024400417,0.03649635,0.001042753,0.001251303,0.002085506
34955,116,hoovers,crips,0.016194332,0.886639676,0.01754386,0.059379217,0.001349528,0.004048583,0.001349528,0.013495277
34955,116,hoovers,crips,0.090289608,0.63713799,0.025553663,0.224872232,0.011925043,0.00681431,0,0.003407155
34955,116,hoovers,bloods,0.80952381,0.043290043,0.021645022,0.017316017,0.043290043,0.021645022,0,0.043290043
34955,116,hoovers,crips,0.022740639,0.893158204,0.0088218,0.035287199,0.035091159,0.00156832,0.00117624,0.00215644
34955,116,hoovers,crips,0.033106134,0.818889971,0.022395326,0.104186952,0.005842259,0.004868549,0.00194742,0.008763389
34955,116,hoovers,crips,0.013368984,0.88368984,0.022727273,0.058823529,0.001336898,0.006684492,0.002673797,0.010695187
34955,116,hoovers,crips,0.016194332,0.881241565,0.020242915,0.05802969,0.001349528,0.006747638,0.002699055,0.013495277
34955,116,hoovers,crips,0.022703603,0.902103728,0.009164757,0.024578213,0.036659029,0.00124974,0.00124974,0.002291189
34955,116,hoovers,crips,0.239130435,0.526086957,0.02173913,0.1,0.047826087,0,0.004347826,0.060869565
34955,116,hoovers,crips,0.013422819,0.883221477,0.018791946,0.060402685,0.001342282,0.006711409,0.002684564,0.013422819
34955,116,hoovers,crips,0.023139462,0.902230561,0.009172399,0.024598708,0.036064207,0.001250782,0.001250782,0.0022931
34955,116,hoovers,crips,0.022608332,0.90161189,0.009420138,0.025120368,0.036424534,0.001465355,0.001256018,0.002093364
34955,116,hoovers,crips,0.02293578,0.901584654,0.008965805,0.025229358,0.036488741,0.001251043,0.00145955,0.002085071
34955,116,hoovers,bloods,0.496717724,0.271334792,0.048140044,0.06345733,0.048140044,0.028446389,0.030634573,0.013129103
34955,116,hoovers,crips,0.023351648,0.891287284,0.008830455,0.03610675,0.035321821,0.001373626,0.001373626,0.002354788
34955,116,hoovers,crips,0.025,0.845833333,0.008333333,0.0375,0.066666667,0.008333333,0,0.008333333
30431,2,bloods,bloods,0.862068966,0.020114943,0.017241379,0.014367816,0.040229885,0.028735632,0.002873563,0.014367816
30431,2,bloods,bloods,0.809917355,0.041322314,0.020661157,0.024793388,0.041322314,0.016528926,0,0.045454545
36174,4,gds,crips,0.023086522,0.901830283,0.008943428,0.024750416,0.036605657,0.00124792,0.00124792,0.002287854
33459,9,bloods,bloods,0.806722689,0.042016807,0.025210084,0.025210084,0.033613445,0.021008403,0,0.046218487
27552,13,crips,crips,0.023139462,0.902230561,0.009172399,0.024598708,0.036064207,0.001250782,0.001250782,0.0022931
27552,13,crips,crips,0.248908297,0.515283843,0.021834061,0.104803493,0.043668122,0,0.004366812,0.061135371
27552,13,crips,crips,0.02293578,0.901584654,0.008965805,0.025229358,0.036488741,0.001251043,0.00145955,0.002085071
27552,13,crips,crips,0.022740639,0.893158204,0.0088218,0.035287199,0.035091159,0.00156832,0.00117624,0.00215644
27552,13,crips,crips,0.023351648,0.891287284,0.008830455,0.03610675,0.035321821,0.001373626,0.001373626,0.002354788
27552,13,crips,crips,0.023546572,0.901646176,0.008543447,0.025005209,0.036257554,0.001458637,0.001458637,0.002083767
27552,13,crips,crips,0.093103448,0.631034483,0.025862069,0.229310345,0.010344828,0.006896552,0,0.003448276
27552,13,crips,crips,0.022703603,0.902103728,0.009164757,0.024578213,0.036659029,0.00124974,0.00124974,0.002291189
27552,13,crips,crips,0.023086522,0.901830283,0.008943428,0.024750416,0.036605657,0.00124792,0.00124792,0.002287854
26822,36,gds,crips,0.013422819,0.883221477,0.018791946,0.060402685,0.001342282,0.006711409,0.002684564,0.013422819
26822,36,gds,crips,0.016194332,0.886639676,0.01754386,0.059379217,0.001349528,0.004048583,0.001349528,0.013495277
26822,36,gds,crips,0.014705882,0.881016043,0.018716578,0.062834225,0.001336898,0.006684492,0.002673797,0.012032086
26822,36,gds,vls,0.201456311,0.084951456,0.067961165,0.138349515,0.094660194,0.075242718,0.024271845,0.313106796
26822,36,gds,crips,0.036538462,0.805769231,0.022115385,0.113461538,0.007692308,0.003846154,0.001923077,0.008653846
26822,36,gds,crips,0.033106134,0.818889971,0.022395326,0.104186952,0.005842259,0.004868549,0.00194742,0.008763389
26822,36,gds,vls,0.205250597,0.085918854,0.062052506,0.136038186,0.095465394,0.071599045,0.028639618,0.3150358
26822,36,gds,crips,0.016194332,0.881241565,0.020242915,0.05802969,0.001349528,0.006747638,0.002699055,0.013495277
26822,36,gds,vls,0.210268949,0.085574572,0.06601467,0.136919315,0.08801956,0.078239609,0.026894866,0.30806846
26822,36,gds,crips,0.017402945,0.88085676,0.020080321,0.058902276,0.001338688,0.005354752,0.002677376,0.013386881
26822,36,gds,crips,0.013422819,0.883221477,0.018791946,0.060402685,0.001342282,0.006711409,0.002684564,0.013422819
26822,36,gds,crips,0.016194332,0.886639676,0.01754386,0.059379217,0.001349528,0.004048583,0.001349528,0.013495277
38193,1,crips,crips,0.022608332,0.90161189,0.009420138,0.025120368,0.036424534,0.001465355,0.001256018,0.002093364
26827,7,crips,crips,0.02293578,0.901584654,0.008965805,0.025229358,0.036488741,0.001251043,0.00145955,0.002085071
26827,7,crips,crips,0.022740639,0.893158204,0.0088218,0.035287199,0.035091159,0.00156832,0.00117624,0.00215644
26827,7,crips,crips,0.023351648,0.891287284,0.008830455,0.03610675,0.035321821,0.001373626,0.001373626,0.002354788
26827,7,crips,crips,0.023546572,0.901646176,0.008543447,0.025005209,0.036257554,0.001458637,0.001458637,0.002083767
26827,7,crips,crips,0.023178117,0.900814366,0.008561286,0.024848611,0.037377323,0.001461683,0.001252871,0.002505742
26827,7,crips,crips,0.022703603,0.902103728,0.009164757,0.024578213,0.036659029,0.00124974,0.00124974,0.002291189
38197,4,crips,bloods,0.825531915,0.025531915,0.021276596,0.025531915,0.042553191,0.017021277,0,0.042553191
38197,4,crips,bloods,0.869942197,0.014450867,0.01734104,0.014450867,0.034682081,0.028901734,0.002890173,0.01734104
27749,6,crips,crips,0.023139462,0.902230561,0.009172399,0.024598708,0.036064207,0.001250782,0.001250782,0.0022931
27749,6,crips,crips,0.022608332,0.90161189,0.009420138,0.025120368,0.036424534,0.001465355,0.001256018,0.002093364
27749,6,crips,crips,0.02293578,0.901584654,0.008965805,0.025229358,0.036488741,0.001251043,0.00145955,0.002085071
33233,4,hoovers,bloods,0.496717724,0.271334792,0.048140044,0.06345733,0.048140044,0.028446389,0.030634573,0.013129103
33830,7,bloods,bloods,0.654054054,0.037837838,0.035135135,0.059459459,0.048648649,0.086486486,0.024324324,0.054054054
34404,3,stones,bloods,0.488888889,0.288888889,0.022222222,0.017777778,0.066666667,0.031111111,0.062222222,0.022222222
30981,54,bloods,bloods,0.488888889,0.297777778,0.017777778,0.017777778,0.066666667,0.035555556,0.053333333,0.022222222
30981,54,bloods,bloods,0.511111111,0.271111111,0.017777778,0.017777778,0.057777778,0.04,0.062222222,0.022222222
30981,54,bloods,bloods,0.661111111,0.033333333,0.036111111,0.058333333,0.047222222,0.086111111,0.025,0.052777778
29120,2,bloods,bloods,0.664835165,0.035714286,0.035714286,0.065934066,0.043956044,0.087912088,0.021978022,0.043956044
29120,2,bloods,bloods,0.876832845,0.017595308,0.014662757,0.011730205,0.032258065,0.026392962,0.002932551,0.017595308
31740,21,kings,vls,0.194244604,0.098321343,0.069544365,0.139088729,0.095923261,0.076738609,0.023980815,0.302158273
31740,21,kings,vls,0.201456311,0.084951456,0.067961165,0.138349515,0.094660194,0.075242718,0.024271845,0.313106796
31563,14,crips,crips,0.022740639,0.893158204,0.0088218,0.035287199,0.035091159,0.00156832,0.00117624,0.00215644
31563,14,crips,crips,0.023351648,0.891287284,0.008830455,0.03610675,0.035321821,0.001373626,0.001373626,0.002354788
31563,14,crips,crips,0.023546572,0.901646176,0.008543447,0.025005209,0.036257554,0.001458637,0.001458637,0.002083767
26604,1,bloods,bloods,0.862068966,0.020114943,0.017241379,0.014367816,0.040229885,0.028735632,0.002873563,0.014367816
43484,1,crips,crips,0.097731239,0.630017452,0.02617801,0.226876091,0.010471204,0.005235602,0,0.003490401
35135,3,crips,crips,0.023086522,0.901830283,0.008943428,0.024750416,0.036605657,0.00124792,0.00124792,0.002287854
35135,3,crips,crips,0.013422819,0.883221477,0.018791946,0.060402685,0.001342282,0.006711409,0.002684564,0.013422819
35135,3,crips,crips,0.023139462,0.902230561,0.009172399,0.024598708,0.036064207,0.001250782,0.001250782,0.0022931
32488,26,crips,crips,0.014705882,0.881016043,0.018716578,0.062834225,0.001336898,0.006684492,0.002673797,0.012032086
32488,26,crips,crips,0.02293578,0.901584654,0.008965805,0.025229358,0.036488741,0.001251043,0.00145955,0.002085071
32488,26,crips,crips,0.036538462,0.805769231,0.022115385,0.113461538,0.007692308,0.003846154,0.001923077,0.008653846
32488,26,crips,crips,0.023351648,0.891287284,0.008830455,0.03610675,0.035321821,0.001373626,0.001373626,0.002354788
32488,26,crips,crips,0.023546572,0.901646176,0.008543447,0.025005209,0.036257554,0.001458637,0.001458637,0.002083767
32488,26,crips,crips,0.093103448,0.631034483,0.025862069,0.229310345,0.010344828,0.006896552,0,0.003448276
32488,26,crips,bloods,0.511111111,0.271111111,0.017777778,0.017777778,0.057777778,0.04,0.062222222,0.022222222
32488,26,crips,crips,0.023086522,0.901830283,0.008943428,0.024750416,0.036605657,0.00124792,0.00124792,0.002287854
34622,50,bloods,bloods,0.869942197,0.014450867,0.01734104,0.014450867,0.034682081,0.028901734,0.002890173,0.01734104
34622,50,bloods,bloods,0.876832845,0.017595308,0.014662757,0.011730205,0.032258065,0.026392962,0.002932551,0.017595308
34622,50,bloods,bloods,0.810572687,0.035242291,0.026431718,0.022026432,0.039647577,0.017621145,0,0.04845815
34622,50,bloods,vls,0.393364929,0.052132701,0.018957346,0.014218009,0.066350711,0.037914692,0,0.417061611
34622,50,bloods,bloods,0.571052632,0.034210526,0.010526316,0.005263158,0.052631579,0.028947368,0,0.297368421
34622,50,bloods,bloods,0.863247863,0.01994302,0.017094017,0.011396011,0.03988604,0.028490028,0.002849003,0.017094017
34622,50,bloods,bloods,0.88,0.014285714,0.011428571,0.014285714,0.037142857,0.025714286,0,0.017142857
34622,50,bloods,bloods,0.862068966,0.020114943,0.017241379,0.014367816,0.040229885,0.028735632,0.002873563,0.014367816
34622,50,bloods,crips,0.236607143,0.526785714,0.026785714,0.098214286,0.049107143,0,0.004464286,0.058035714
34622,50,bloods,bloods,0.877906977,0.01744186,0.01744186,0.011627907,0.037790698,0.026162791,0.002906977,0.00872093
34622,50,bloods,bloods,0.869942197,0.014450867,0.01734104,0.014450867,0.034682081,0.028901734,0.002890173,0.01734104
34622,50,bloods,bloods,0.876832845,0.017595308,0.014662757,0.011730205,0.032258065,0.026392962,0.002932551,0.017595308
34622,50,bloods,vls,0.194244604,0.098321343,0.069544365,0.139088729,0.095923261,0.076738609,0.023980815,0.302158273
34622,50,bloods,bloods,0.876436782,0.020114943,0.017241379,0.011494253,0.028735632,0.025862069,0.002873563,0.017241379
32804,2,crips,crips,0.022740639,0.893158204,0.0088218,0.035287199,0.035091159,0.00156832,0.00117624,0.00215644
30967,1,bloods,bloods,0.863247863,0.01994302,0.017094017,0.011396011,0.03988604,0.028490028,0.002849003,0.017094017
27017,2,bloods,vls,0.392344498,0.057416268,0.014354067,0.014354067,0.062200957,0.033492823,0,0.425837321
27012,8,trinis,vls,0.201438849,0.095923261,0.067146283,0.134292566,0.09352518,0.071942446,0.026378897,0.309352518
27012,8,trinis,bloods,0.511111111,0.271111111,0.017777778,0.017777778,0.057777778,0.04,0.062222222,0.022222222
30619,11,crips,crips,0.023086522,0.901830283,0.008943428,0.024750416,0.036605657,0.00124792,0.00124792,0.002287854
30619,11,crips,crips,0.091695502,0.634948097,0.025951557,0.226643599,0.012110727,0.005190311,0,0.003460208
30619,11,crips,crips,0.090121317,0.63084922,0.027729636,0.233968804,0.008665511,0.005199307,0,0.003466205
30619,11,crips,crips,0.022608332,0.90161189,0.009420138,0.025120368,0.036424534,0.001465355,0.001256018,0.002093364
30619,11,crips,crips,0.02293578,0.901584654,0.008965805,0.025229358,0.036488741,0.001251043,0.00145955,0.002085071
30619,11,crips,crips,0.022740639,0.893158204,0.0088218,0.035287199,0.035091159,0.00156832,0.00117624,0.00215644
30619,11,crips,crips,0.023351648,0.891287284,0.008830455,0.03610675,0.035321821,0.001373626,0.001373626,0.002354788
30619,11,crips,crips,0.023546572,0.901646176,0.008543447,0.025005209,0.036257554,0.001458637,0.001458637,0.002083767
30619,11,crips,crips,0.016194332,0.881241565,0.020242915,0.05802969,0.001349528,0.006747638,0.002699055,0.013495277
28651,2,bloods,crips,0.022703603,0.902103728,0.009164757,0.024578213,0.036659029,0.00124974,0.00124974,0.002291189
35682,2,bloods,vls,0.402843602,0.028436019,0.018957346,0.014218009,0.061611374,0.037914692,0,0.436018957
38978,106,crips,crips,0.022314911,0.903232534,0.009176225,0.024400417,0.03649635,0.001042753,0.001251303,0.002085506
38978,106,crips,crips,0.016194332,0.886639676,0.01754386,0.059379217,0.001349528,0.004048583,0.001349528,0.013495277
38978,106,crips,crips,0.014705882,0.881016043,0.018716578,0.062834225,0.001336898,0.006684492,0.002673797,0.012032086
38978,106,crips,crips,0.02293578,0.901584654,0.008965805,0.025229358,0.036488741,0.001251043,0.00145955,0.002085071
38978,106,crips,crips,0.022740639,0.893158204,0.0088218,0.035287199,0.035091159,0.00156832,0.00117624,0.00215644
38978,106,crips,crips,0.023351648,0.891287284,0.008830455,0.03610675,0.035321821,0.001373626,0.001373626,0.002354788
38978,106,crips,crips,0.023546572,0.901646176,0.008543447,0.025005209,0.036257554,0.001458637,0.001458637,0.002083767
38978,106,crips,crips,0.093103448,0.631034483,0.025862069,0.229310345,0.010344828,0.006896552,0,0.003448276
38978,106,crips,crips,0.017105263,0.880263158,0.021052632,0.060526316,0.001315789,0.006578947,0.001315789,0.011842105
